id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane,TravelTime,TravelCost
1198,car,0,79,50.47220281,0.2,1546294541,24,5,1546295122,0,,,0,0,581,8.145652732
1206,car,0,78,41.55751868,0.3,1546294541,5,24,1546295052,0,,,0,0,511,5.898858902
1070,car,0,71,57.92048617,0.3,1546294549,12,4,1546294783,0,,,0,0,234,3.764831601
1076,car,0,70,45.01922551,0,1546294549,4,12,1546294757,0,,,0,0,208,2.601110807
1174,car,0,75,41.29643881,0.5,1546294549,24,2,1546295334,0,,,0,0,785,9.004917907
1181,car,0,79,43.47807551,0,1546294549,2,24,1546295248,0,,,0,0,699,8.441992995
1306,car,0,80,40.72127131,0,1546294549,20,1,1546295271,0,,,0,0,722,8.16687719
1313,car,1,76,72.30950444,0.6,1546294549,1,20,1546295010,1,,,0,0,461,9.259633763
1340,car,0,75,44.73820734,0,1546294549,20,4,1546295151,0,,,0,0,602,7.48122245
1347,car,1,74,59.89343219,1,1546294549,4,20,1546294885,1,,,0,0,336,5.590053671
1354,car,1,77,51.85129016,0.9,1546294549,20,5,1546294925,1,,,0,0,376,5.415579195
1360,car,0,78,55.63828293,0.4,1546294549,5,20,1546294831,1,,,0,0,282,4.358332163
1366,car,1,80,43.85735415,0.7,1546294549,20,18,1546294814,0,,,0,0,265,3.228388569
1372,car,0,80,62.69894549,0.4,1546294549,18,20,1546294814,0,,,0,0,265,4.615339043
1035,car,0,75,67.95226715,0,1546294561,12,1,1546294762,0,,,0,0,201,3.794001582
1045,car,1,76,43.91001359,0.7,1546294561,1,12,1546294784,0,,,0,0,223,2.719981397
1100,car,1,77,50.98420824,0.7,1546294561,13,1,1546294876,1,,,0,0,315,4.461118221
1105,car,0,74,51.34964478,0.2,1546294561,1,13,1546295066,0,,,0,0,505,7.20321406
1225,car,0,77,60.99554974,0.4,1546294561,21,1,1546294974,1,,,0,0,413,6.997545011
1234,car,1,78,51.43882573,0.8,1546294561,1,21,1546295020,1,,,0,0,459,6.558450281
1259,car,1,74,46.7591982,1,1546294561,21,4,1546295105,0,,,0,0,544,7.065834395
1269,car,1,75,48.56466582,0.9,1546294561,4,21,1546295054,0,,,0,0,493,6.65066118
1278,car,0,73,49.01799064,0.4,1546294561,21,5,1546294971,0,,,0,0,410,5.58260449
1283,car,1,77,43.69207939,0.7,1546294561,5,21,1546295011,0,,,0,0,450,5.461509924
1289,car,0,75,46.44914406,0.5,1546294561,21,18,1546295054,0,,,0,0,493,6.360952228
1298,car,1,80,47.42686705,0.8,1546294561,18,21,1546295046,0,,,0,0,485,6.389452922
1321,car,1,80,53.63297884,1,1546294561,20,2,1546294927,1,,,0,0,366,5.452686182
1331,car,1,79,39.52530631,1,1546294561,2,20,1546295040,0,,,0,0,479,5.25906159
1055,car,1,76,59.07489795,0.9,1546294569,12,2,1546294856,1,,,0,0,287,4.709582142
1063,car,0,70,58.92341533,0.4,1546294569,2,12,1546294876,1,,,0,0,307,5.024857918
1141,car,1,80,39.27081537,0.8,1546294569,13,18,1546295272,0,,,0,0,703,7.668717556
1150,car,0,74,55.3209438,0.2,1546294569,18,13,1546294985,1,,,0,0,416,6.392642395
1243,car,0,76,48.43005989,0.5,1546294569,21,2,1546295112,0,,,0,0,543,7.304867367
1251,car,1,80,38.56986689,0.8,1546294569,2,21,1546295158,0,,,0,0,589,6.310458778
1082,car,0,71,63.67651839,0.1,1546294581,12,5,1546294767,1,,,0,0,186,3.28995345
1087,car,0,76,54.80440945,0.2,1546294581,5,12,1546294775,1,,,0,0,194,2.953348732
1092,car,1,74,51.26417596,0.9,1546294581,12,18,1546294955,0,,,0,0,374,5.32577828
1096,car,0,75,58.30498176,0.2,1546294581,18,12,1546294818,1,,,0,0,237,3.838411299
1110,car,1,72,65.02526658,0.7,1546294581,13,2,1546295094,1,,,0,0,513,9.266100487
1114,car,1,70,42.25377642,0.6,1546294581,2,13,1546295324,0,,,0,0,743,8.720709966
1118,car,1,71,60.3068387,0.7,1546294581,13,4,1546294906,1,,,0,0,325,5.444367383
1122,car,1,70,49.37655406,0.6,1546294581,4,13,1546295052,0,,,0,0,471,6.460099156
1127,car,0,76,51.64212018,0.3,1546294581,13,5,1546294984,1,,,0,0,403,5.781048453
1134,car,0,78,60.62861405,0.2,1546294581,5,13,1546295166,0,,,0,0,585,9.852149783
1159,car,1,74,49.01278749,0.8,1546294581,24,1,1546295251,0,,,0,0,670,9.121824338
1167,car,1,75,50.3812816,0.6,1546294581,1,24,1546294974,1,,,0,0,393,5.499956574
1188,car,1,79,51.22285805,0.9,1546294581,24,4,1546295066,0,,,0,0,485,6.900857265
1193,car,0,79,47.09732531,0.2,1546294581,4,24,1546294990,0,,,0,0,409,5.350779459
1199,car,1,78,34.60191872,0.8,1546294581,24,5,1546295170,0,,,0,0,589,5.661258368
1207,car,1,79,55.27137093,1,1546294581,5,24,1546295089,0,,,0,0,508,7.799404565
1214,car,1,78,45.31966333,1,1546294581,24,18,1546295171,0,,,0,0,590,7.427389267
1219,car,1,78,39.46790133,0.7,1546294581,18,24,1546295164,0,,,0,0,583,6.391607354
1036,car,1,72,70.23727481,0.6,1546294591,12,1,1546294790,0,,,0,0,199,3.882560469
1046,car,1,77,43.35648326,0.6,1546294591,1,12,1546294810,0,,,0,0,219,2.637519399
1226,car,1,76,55.03875682,1,1546294591,21,1,1546294987,1,,,0,0,396,6.05426325
1235,car,1,79,51.65461988,0.8,1546294591,1,21,1546295043,1,,,0,0,452,6.485524496
1260,car,1,74,61.2586853,1,1546294591,21,4,1546295134,0,,,0,0,543,9.239851699
1270,car,0,70,45.49911888,0.4,1546294591,4,21,1546295089,0,,,0,0,498,6.294044778
1290,car,0,73,47.72247819,0.5,1546294591,21,18,1546295091,0,,,0,0,500,6.62812197
1299,car,0,76,45.64987097,0.3,1546294591,18,21,1546295114,0,,,0,0,523,6.631911811
1322,car,0,77,68.69329744,0.5,1546294591,20,2,1546294947,1,,,0,0,356,6.793003858
1332,car,1,77,63.9027249,0.6,1546294591,2,20,1546294902,1,,,0,0,311,5.520485401
1071,car,0,70,63.06679753,0.4,1546294597,12,4,1546294816,0,,,0,0,219,3.836563516
1077,car,0,73,58.63283497,0.4,1546294597,4,12,1546294804,0,,,0,0,207,3.371388011
1175,car,1,75,40.41169353,0.6,1546294597,24,2,1546295381,0,,,0,0,784,8.800768814
1182,car,0,79,64.07781471,0.3,1546294597,2,24,1546295026,1,,,0,0,429,7.635939586
1307,car,1,71,52.24657949,0.9,1546294597,20,1,1546295116,1,,,0,0,519,7.53221521
1314,car,1,75,44.42844107,0.6,1546294597,1,20,1546295361,0,,,0,0,764,9.428702495
1341,car,1,72,50.88170592,0.6,1546294597,20,4,1546294994,1,,,0,0,397,5.611121458
1348,car,1,78,33.32184835,1,1546294597,4,20,1546295132,0,,,0,0,535,4.951996908
1355,car,1,70,28.87108678,0.8,1546294597,20,5,1546295085,0,,,0,0,488,3.913636208
1361,car,1,75,29.49180508,0.7,1546294597,5,20,1546295087,0,,,0,0,490,4.014162358
1367,car,1,76,48.2096813,0.7,1546294597,20,18,1546294862,0,,,0,0,265,3.548768207
1373,car,1,72,48.11841488,0.6,1546294597,18,20,1546294863,0,,,0,0,266,3.555416211
1056,car,1,79,47.99708757,1,1546294603,12,2,1546295059,0,,,0,0,456,6.079631092
1064,car,1,77,46.75547512,0.8,1546294603,2,12,1546295093,0,,,0,0,490,6.363939669
1142,car,0,72,53.76488095,0.5,1546294603,13,18,1546295086,1,,,0,0,483,7.21345486
1151,car,0,78,61.86826109,0.2,1546294603,18,13,1546295016,1,,,0,0,413,7.097664397
1244,car,0,73,31.16512658,0.1,1546294603,21,2,1546295206,0,,,0,0,603,5.220158702
1252,car,1,79,49.93047219,0.9,1546294603,2,21,1546295360,0,,,0,0,757,10.49926873
1037,car,0,70,57.60849146,0.4,1546294621,12,1,1546294820,0,,,0,0,199,3.184469389
1042,bus,0,57,56.61131433,0,1546294621,12,1,1546294820,0,,,0,0,199,3.129347653
1047,car,0,71,60.32792446,0.2,1546294621,1,12,1546294845,0,,,0,0,224,3.753737522
1052,bus,1,49,39.60794426,0.8,1546294621,1,12,1546294845,0,,,0,0,224,2.464494309
1085,bus,0,50,50.45915245,0.4,1546294621,12,5,1546294814,1,,,0,0,193,2.705171229
1090,bus,0,47,50.02870775,0.5,1546294621,5,12,1546294815,1,,,0,0,194,2.695991473
1101,car,0,78,50.80847241,0.2,1546294621,13,1,1546294936,1,,,0,0,315,4.445741336
1106,car,1,80,24.86542251,0.8,1546294621,1,13,1546295125,0,,,0,0,504,3.481159152
1128,car,1,75,71.37214762,0.7,1546294621,13,5,1546295022,1,,,0,0,401,7.95006422
1135,car,0,70,43.50347777,0.1,1546294621,5,13,1546295222,0,,,0,0,601,7.262663928
1147,bus,1,48,48.93720865,0.8,1546294621,13,18,1546295217,0,,,0,0,596,8.101826766
1156,bus,1,43,39.58283136,1,1546294621,18,13,1546295273,0,,,0,0,652,7.168890569
1160,car,1,71,52.52937089,0.7,1546294621,24,1,1546295298,0,,,0,0,677,9.878440026
1164,bus,0,58,34.71568958,0.2,1546294621,24,1,1546295298,0,,,0,0,677,6.528478291
1168,car,0,74,45.02853496,0.1,1546294621,1,24,1546295220,0,,,0,0,599,7.4922479
1172,bus,0,41,56.15148103,0.5,1546294621,1,24,1546295023,1,,,0,0,402,6.270248715
1179,bus,1,41,46.39708686,0.7,1546294621,24,2,1546295356,0,,,0,0,735,9.472738566
1186,bus,1,47,42.79676081,1,1546294621,2,24,1546295286,0,,,0,0,665,7.905512761
1191,bus,1,51,47.37387413,0.9,1546294621,24,4,1546295106,0,,,0,0,485,6.382313598
1196,bus,1,50,35.96027069,1,1546294621,4,24,1546295019,0,,,0,0,398,3.975607704
1200,car,0,77,60.82452637,0.4,1546294621,24,5,1546294940,1,,,0,0,319,5.389728864
1204,bus,1,43,41.93336792,1,1546294621,24,5,1546295204,0,,,0,0,583,6.790875971
1208,car,0,73,50.35155135,0,1546294621,5,24,1546295150,0,,,0,0,529,7.39888074
1212,bus,0,55,57.31284392,0.2,1546294621,5,24,1546295150,0,,,0,0,529,8.421804009
1217,bus,1,50,66.38297489,0.8,1546294621,24,18,1546295273,0,,,0,0,652,12.02269434
1222,bus,0,52,40.40069005,0.5,1546294621,18,24,1546295227,0,,,0,0,606,6.800782825
1227,car,0,74,33.38984935,0.2,1546294621,21,1,1546295306,0,,,0,0,685,6.353346334
1236,car,1,77,53.80521123,0.9,1546294621,1,21,1546295079,1,,,0,0,458,6.84521854
1261,car,1,75,54.83932734,0.9,1546294621,21,4,1546295166,0,,,0,0,545,8.302064833
1266,bus,1,43,45.42384692,0.6,1546294621,21,4,1546295166,0,,,0,0,545,6.876665714
1271,car,1,76,42.77130734,0.6,1546294621,4,21,1546295096,0,,,0,0,475,5.643436385
1276,bus,0,53,28.00448059,0.1,1546294621,4,21,1546295090,0,,,0,0,469,3.648361499
1279,car,1,80,63.01452023,0.7,1546294621,21,5,1546295043,0,,,0,0,422,7.386702094
1284,car,0,77,36.41972346,0.4,1546294621,5,21,1546295052,0,,,0,0,431,4.360250226
1291,car,0,75,36.76319574,0.4,1546294621,21,18,1546295135,0,,,0,0,514,5.248967391
1300,car,0,78,61.10866306,0.5,1546294621,18,21,1546294930,1,,,0,0,309,5.245160246
1311,bus,0,40,54.1436963,0.1,1546294621,20,1,1546295116,1,,,0,0,495,7.444758242
1318,bus,0,45,45.90399932,0,1546294621,1,20,1546295362,0,,,0,0,741,9.448573194
1323,car,1,74,39.43574832,0.9,1546294621,20,2,1546295080,0,,,0,0,459,5.028057911
1328,bus,1,41,44.30885483,1,1546294621,20,2,1546295050,0,,,0,0,429,5.280138534
1333,car,1,77,61.22602798,1,1546294621,2,20,1546294933,1,,,0,0,312,5.306255758
1338,bus,0,53,50.93432409,0.5,1546294621,2,20,1546294933,1,,,0,0,312,4.414308088
1345,bus,0,49,74.34788331,0.1,1546294621,20,4,1546295020,1,,,0,0,399,8.240223733
1352,bus,0,59,50.78362194,0.1,1546294621,4,20,1546294967,1,,,0,0,346,4.880870331
1057,car,1,75,46.6602926,0.9,1546294637,12,2,1546295091,0,,,0,0,454,5.884381344
1065,car,0,72,45.48391835,0.2,1546294637,2,12,1546295128,0,,,0,0,491,6.203501087
1143,car,1,80,57.03654009,0.9,1546294637,13,18,1546295038,1,,,0,0,401,6.353236826
1152,car,1,78,42.11660226,0.7,1546294637,18,13,1546295287,0,,,0,0,650,7.604386519
1245,car,0,70,36.27172013,0.4,1546294637,21,2,1546295266,0,,,0,0,629,6.337475546
1253,car,1,75,44.45442559,0.8,1546294637,2,21,1546295411,0,,,0,0,774,9.557701501
1072,car,1,75,38.81539835,0.7,1546294645,12,4,1546294855,0,,,0,0,210,2.264231571
1078,car,0,75,46.30202738,0,1546294645,4,12,1546294852,0,,,0,0,207,2.662366574
1176,car,0,73,54.94918653,0.5,1546294645,24,2,1546295057,1,,,0,0,412,6.288629125
1183,car,1,79,46.03310733,1,1546294645,2,24,1546295288,0,,,0,0,643,8.222024448
1308,car,0,73,46.6184725,0.4,1546294645,20,1,1546295354,0,,,0,0,709,9.181249168
1315,car,1,80,44.14442749,0.8,1546294645,1,20,1546295364,0,,,0,0,719,8.816623157
1342,car,0,73,69.7036045,0.2,1546294645,20,4,1546295036,1,,,0,0,391,7.570585933
1349,car,0,80,34.87258868,0.2,1546294645,4,20,1546295168,0,,,0,0,523,5.06621219
1356,car,0,73,56.39988212,0.3,1546294645,20,5,1546294985,1,,,0,0,340,5.326655533
1362,car,1,74,52.15251301,0.7,1546294645,5,20,1546295117,0,,,0,0,472,6.837773928
1368,car,1,76,49.37208745,0.6,1546294645,20,18,1546294910,0,,,0,0,265,3.634334215
1374,car,1,72,39.95118443,0.8,1546294645,18,20,1546294912,0,,,0,0,267,2.963046178
1038,car,0,80,43.24291199,0.4,1546294651,12,1,1546294847,0,,,0,0,196,2.354336319
1048,car,0,75,43.63676827,0.4,1546294651,1,12,1546294863,0,,,0,0,212,2.569720798
1228,car,0,79,43.1206135,0,1546294651,21,1,1546295318,0,,,0,0,667,7.989291445
1237,car,1,76,65.54912336,0.8,1546294651,1,21,1546295106,1,,,0,0,455,8.284680869
1262,car,1,70,48.15096966,0.8,1546294651,21,4,1546295179,0,,,0,0,528,7.062142217
1272,car,0,80,51.40535078,0.2,1546294651,4,21,1546294968,1,,,0,0,317,4.526526722
1292,car,1,75,46.11841461,0.9,1546294651,21,18,1546295156,0,,,0,0,505,6.469388716
1301,car,1,73,38.68808188,0.9,1546294651,18,21,1546295149,0,,,0,0,498,5.351851326
1324,car,1,73,42.44577455,1,1546294651,20,2,1546295105,0,,,0,0,454,5.352883791
1334,car,0,77,36.6146417,0,1546294651,2,20,1546295104,0,,,0,0,453,4.607342414
1083,car,1,79,39.69721558,0.8,1546294661,12,5,1546294939,0,,,0,0,278,3.065507203
1088,car,0,72,47.69599372,0.4,1546294661,5,12,1546294968,0,,,0,0,307,4.067408353
1093,car,1,78,45.49285419,0.7,1546294661,12,18,1546295018,0,,,0,0,357,4.511374707
1097,car,0,72,49.67945161,0.3,1546294661,18,12,1546295023,0,,,0,0,362,4.995544856
1111,car,1,71,48.17802261,0.9,1546294661,13,2,1546295378,0,,,0,0,717,9.59545617
1115,car,1,79,39.34020315,1,1546294661,2,13,1546295558,0,,,0,0,897,9.802267284
1119,car,0,79,66.76513008,0,1546294661,13,4,1546294988,1,,,0,0,327,6.064499316
1123,car,0,74,49.65392877,0.5,1546294661,4,13,1546295140,0,,,0,0,479,6.606731078
1129,car,0,74,47.26973429,0.1,1546294661,13,5,1546295217,0,,,0,0,556,7.300547851
1136,car,1,72,68.0107696,0.9,1546294661,5,13,1546295273,0,,,0,0,612,11.56183083
1161,car,1,73,45.85790742,0.6,1546294661,24,1,1546295298,0,,,0,0,637,8.114301951
1169,car,0,75,36.54584201,0.4,1546294661,1,24,1546295238,0,,,0,0,577,5.857486344
1189,car,1,74,64.90795376,0.6,1546294661,24,4,1546295109,0,,,0,0,448,8.077434245
1194,car,0,77,53.1841417,0.3,1546294661,4,24,1546294918,1,,,0,0,257,3.796756783
1201,car,0,72,62.88652296,0.3,1546294661,24,5,1546294965,1,,,0,0,304,5.310417495
1209,car,0,70,65.62278063,0.1,1546294661,5,24,1546295187,0,,,0,0,526,9.588217393
1215,car,0,73,49.50549685,0,1546294661,24,18,1546295253,0,,,0,0,592,8.140903927
1220,car,0,72,50.50252099,0.4,1546294661,18,24,1546295030,1,,,0,0,369,5.176508402
1058,car,0,80,54.3655791,0.2,1546294671,12,2,1546294976,1,,,0,0,305,4.605972674
1066,car,0,79,56.2278427,0.3,1546294671,2,12,1546294988,1,,,0,0,317,4.951173927
1144,car,1,76,49.7338531,0.9,1546294671,13,18,1546295342,0,,,0,0,671,9.26983762
1153,car,1,78,52.57457195,0.9,1546294671,18,13,1546295094,1,,,0,0,423,6.177512204
1246,car,1,78,62.31875103,0.9,1546294671,21,2,1546295032,1,,,0,0,361,6.249185867
1254,car,0,73,41.14949538,0.4,1546294671,2,21,1546295434,0,,,0,0,763,8.721406937
1039,car,0,72,45.09774275,0.3,1546294681,12,1,1546294873,0,,,0,0,192,2.405212946
1049,car,1,72,43.73793019,1,1546294681,1,12,1546294887,0,,,0,0,206,2.502781561
1102,car,1,73,31.7241351,1,1546294681,13,1,1546295145,0,,,0,0,464,4.088888524
1107,car,0,71,37.26501911,0.3,1546294681,1,13,1546295163,0,,,0,0,482,4.989372003
1229,car,0,70,75.16593681,0.1,1546294681,21,1,1546295074,1,,,0,0,393,8.205614768
1238,car,0,77,61.6913285,0.5,1546294681,1,21,1546295112,1,,,0,0,431,7.38582294
1263,car,0,71,39.94832644,0.2,1546294681,21,4,1546295195,0,,,0,0,514,5.703733275
1273,car,1,79,48.80648039,0.6,1546294681,4,21,1546295156,0,,,0,0,475,6.43974394
1280,car,0,74,60.4648193,0.1,1546294681,21,5,1546294925,1,,,0,0,244,4.098171086
1285,car,1,74,32.04665061,1,1546294681,5,21,1546295092,0,,,0,0,411,3.658659277
1293,car,0,73,57.23442629,0.1,1546294681,21,18,1546295182,0,,,0,0,501,7.965124325
1302,car,0,74,57.10687967,0.5,1546294681,18,21,1546294993,1,,,0,0,312,4.949262905
1325,car,1,71,46.15741253,1,1546294681,20,2,1546295128,0,,,0,0,447,5.731212056
1335,car,0,80,59.58564183,0.4,1546294681,2,20,1546294969,1,,,0,0,288,4.766851346
1073,car,0,80,47.80993033,0.2,1546294693,12,4,1546294900,0,,,0,0,207,2.749070994
1079,car,0,78,44.51141422,0,1546294693,4,12,1546294902,0,,,0,0,209,2.584134881
1177,car,1,80,35.68442933,0.9,1546294693,24,2,1546295392,0,,,0,0,699,6.928726696
1184,car,1,79,46.56939263,0.6,1546294693,2,24,1546295337,0,,,0,0,644,8.330746903
1309,car,1,74,47.76882301,0.9,1546294693,20,1,1546295386,0,,,0,0,693,9.19549843
1316,car,1,75,49.70310871,0.9,1546294693,1,20,1546295405,0,,,0,0,712,9.830170388
1343,car,1,76,59.62313927,0.9,1546294693,20,4,1546295063,1,,,0,0,370,6.127933759
1350,car,1,77,64.28225642,0.7,1546294693,4,20,1546295023,1,,,0,0,330,5.892540171
1357,car,0,76,48.66652451,0.1,1546294693,20,5,1546295162,0,,,0,0,469,6.340166665
1363,car,1,72,49.59542417,0.9,1546294693,5,20,1546295142,0,,,0,0,449,6.185651515
1369,car,1,79,57.8326398,0.8,1546294693,20,18,1546294958,0,,,0,0,265,4.257124874
1375,car,1,74,50.49377545,0.8,1546294693,18,20,1546294961,0,,,0,0,268,3.758981061
1130,car,0,72,42.3156161,0,1546294701,13,5,1546295256,0,,,0,0,555,6.523657482
1137,car,1,80,55.83241084,0.6,1546294701,5,13,1546295287,0,,,0,0,586,9.088275764
1162,car,1,70,34.84325408,0.9,1546294701,24,1,1546295318,0,,,0,0,617,5.971746602
1170,car,1,76,58.72793364,0.7,1546294701,1,24,1546295075,1,,,0,0,374,6.101179772
1202,car,1,77,32.78891238,1,1546294701,24,5,1546295196,0,,,0,0,495,4.508475452
1210,car,1,80,44.74972539,0.9,1546294701,5,24,1546295195,0,,,0,0,494,6.140656761
1059,car,1,77,59.33580375,0.7,1546294705,12,2,1546294996,1,,,0,0,291,4.796310803
1067,car,0,77,49.25997583,0.5,1546294705,2,12,1546295184,0,,,0,0,479,6.55431345
1145,car,1,72,47.62910124,1,1546294705,13,18,1546295223,0,,,0,0,518,6.853298456
1154,car,0,78,58.39796788,0.4,1546294705,18,13,1546295112,1,,,0,0,407,6.602214702
1247,car,1,76,30.53044879,0.8,1546294705,21,2,1546295331,0,,,0,0,626,5.308905817
1255,car,1,75,47.94340609,0.7,1546294705,2,21,1546295456,0,,,0,0,751,10.00152721
1040,car,1,75,51.42302207,0.9,1546294711,12,1,1546294904,0,,,0,0,193,2.75684535
1050,car,0,80,44.66932084,0.3,1546294711,1,12,1546294908,0,,,0,0,197,2.444404501
1230,car,1,77,37.21755903,0.6,1546294711,21,1,1546295348,0,,,0,0,637,6.585440305
1239,car,1,73,39.82038334,0.6,1546294711,1,21,1546295370,0,,,0,0,659,7.289342395
1264,car,0,78,52.05689632,0.1,1546294711,21,4,1546295220,0,,,0,0,509,7.36026673
1274,car,1,75,59.72903216,0.6,1546294711,4,21,1546295017,1,,,0,0,306,5.076967734
1294,car,0,71,37.08890093,0.1,1546294711,21,18,1546295215,0,,,0,0,504,5.19244613
1303,car,0,74,51.14755449,0.3,1546294711,18,21,1546295009,1,,,0,0,298,4.233880899
1326,car,1,74,70.58870413,0.8,1546294711,20,2,1546295041,1,,,0,0,330,6.470631212
1336,car,0,70,50.18001311,0.3,1546294711,2,20,1546294994,1,,,0,0,283,3.944706586
1377,car,1,70,64.39058742,0.8,1546294801,12,1,1546294998,0,,,0,0,197,3.523596034
1382,bus,0,42,33.87486147,0.3,1546294801,12,1,1546294998,0,,,0,0,197,1.853707697
1384,car,0,79,59.8676401,0.1,1546294801,1,12,1546295037,0,,,0,0,236,3.924656407
1389,bus,1,44,55.76927531,0.6,1546294801,1,12,1546295037,0,,,0,0,236,3.655985826
1391,car,0,73,46.336044,0,1546294801,12,2,1546295249,0,,,0,0,448,5.766263254
1396,bus,0,53,51.82128644,0.3,1546294801,12,2,1546295099,1,,,0,0,298,4.289650933
1398,car,0,72,53.09993045,0.2,1546294801,2,12,1546295113,1,,,0,0,312,4.601993972
1403,bus,0,55,48.43813199,0.3,1546294801,2,12,1546295221,0,,,0,0,420,5.651115399
1405,car,0,74,57.07421074,0,1546294801,12,4,1546295043,0,,,0,0,242,3.836655278
1413,bus,1,43,61.41970856,0.6,1546294801,12,4,1546295043,0,,,0,0,242,4.128769298
1415,car,0,80,59.87631088,0.2,1546294801,4,12,1546295034,0,,,0,0,233,3.875327899
1423,bus,1,50,60.47299219,0.6,1546294801,4,12,1546295034,0,,,0,0,233,3.913946439
1425,car,0,71,55.34780666,0.2,1546294801,12,5,1546294989,1,,,0,0,188,2.890385459
1430,bus,1,58,44.58333286,0.7,1546294801,12,5,1546295082,0,,,0,0,281,3.479976815
1432,car,1,79,63.59162103,0.8,1546294801,5,12,1546295121,0,,,0,0,320,5.652588536
1437,bus,0,43,59.17071118,0.5,1546294801,5,12,1546295121,0,,,0,0,320,5.259618772
1439,car,1,71,50.771324,0.7,1546294801,12,18,1546295221,0,,,0,0,420,5.923321133
1442,bus,1,52,52.16098852,0.7,1546294801,12,18,1546295221,0,,,0,0,420,6.085448661
1443,car,1,80,36.42574253,0.7,1546294801,18,12,1546295157,0,,,0,0,356,3.602101206
1446,bus,1,44,52.99415172,0.6,1546294801,18,12,1546295038,1,,,0,0,237,3.488781655
1447,car,0,79,60.98889864,0.3,1546294801,13,1,1546295109,1,,,0,0,308,5.217939106
1454,bus,1,53,46.57099548,0.6,1546294801,13,1,1546295249,0,,,0,0,448,5.79550166
1455,car,1,76,55.60625052,0.6,1546294801,1,13,1546295331,0,,,0,0,530,8.186475771
1462,bus,1,58,43.966744,1,1546294801,1,13,1546295331,0,,,0,0,530,6.472881756
1463,car,0,74,48.45228977,0.4,1546294801,13,2,1546295542,0,,,0,0,741,9.973096311
1469,bus,1,48,51.17786546,0.9,1546294801,13,2,1546295275,1,,,0,0,474,6.738418952
1471,car,0,78,56.12729266,0.2,1546294801,2,13,1546295286,1,,,0,0,485,7.561593594
1477,bus,0,60,49.79231671,0.4,1546294801,2,13,1546295572,0,,,0,0,771,10.66385449
1479,car,1,74,40.73887386,0.9,1546294801,13,4,1546295303,0,,,0,0,502,5.680809632
1485,bus,1,56,27.11754922,0.7,1546294801,13,4,1546295252,0,,,0,0,451,3.397226305
1487,car,1,74,64.00429688,0.7,1546294801,4,13,1546295103,1,,,0,0,302,5.369249349
1493,bus,1,46,58.22489203,1,1546294801,4,13,1546295103,1,,,0,0,302,4.884421498
1495,car,1,74,56.09848473,0.6,1546294801,13,5,1546295206,1,,,0,0,405,6.311079532
1498,bus,1,42,42.94619899,0.8,1546294801,13,5,1546295279,0,,,0,0,478,5.702300866
1500,car,0,75,39.78067634,0,1546294801,5,13,1546295425,0,,,0,0,624,6.895317233
1503,bus,1,52,27.21280074,0.8,1546294801,5,13,1546295425,0,,,0,0,624,4.716885461
1505,car,1,73,46.46402534,1,1546294801,13,18,1546295458,0,,,0,0,657,8.479684625
1512,bus,0,52,52.76493973,0,1546294801,13,18,1546295227,1,,,0,0,426,6.243851201
1513,car,1,77,45.10582485,1,1546294801,18,13,1546295356,0,,,0,0,555,6.953814665
1520,bus,0,54,25.60728973,0,1546294801,18,13,1546295266,0,,,0,0,465,3.307608256
1521,car,0,75,39.52015708,0.2,1546294801,24,1,1546295474,0,,,0,0,673,7.38807381
1525,bus,0,41,49.03512181,0.2,1546294801,24,1,1546295474,0,,,0,0,673,9.166843604
1526,car,0,74,37.93890132,0.2,1546294801,1,24,1546295424,0,,,0,0,623,6.565537645
1530,bus,0,52,71.48448491,0.2,1546294801,1,24,1546295203,1,,,0,0,402,7.982434149
1531,car,0,73,61.16079592,0.2,1546294801,24,2,1546295242,1,,,0,0,441,7.492197501
1535,bus,1,59,56.07521592,0.6,1546294801,24,2,1546295242,1,,,0,0,441,6.86921395
1536,car,0,73,46.65948856,0.3,1546294801,2,24,1546295495,0,,,0,0,694,8.994912516
1540,bus,0,40,35.61079375,0.3,1546294801,2,24,1546295493,0,,,0,0,692,6.84518591
1541,car,1,78,18.8189764,0.7,1546294801,24,4,1546295285,0,,,0,0,484,2.530106827
1548,bus,0,58,45.78481368,0.2,1546294801,24,4,1546295285,0,,,0,0,484,6.155513839
1549,car,1,79,44.5806092,1,1546294801,4,24,1546295202,0,,,0,0,401,4.965784525
1556,bus,0,57,53.37497593,0.1,1546294801,4,24,1546295061,1,,,0,0,260,3.854859372
1557,car,1,79,47.39188873,0.6,1546294801,24,5,1546295398,0,,,0,0,597,7.859154881
1565,bus,0,45,50.89402149,0.2,1546294801,24,5,1546295398,0,,,0,0,597,8.43992523
1567,car,1,70,53.51091685,0.7,1546294801,5,24,1546295392,0,,,0,0,591,8.784708849
1575,bus,1,54,48.6591732,0.7,1546294801,5,24,1546295392,0,,,0,0,591,7.988214268
1577,car,0,73,46.12238436,0.5,1546294801,24,18,1546295439,0,,,0,0,638,8.173911451
1581,bus,0,44,48.18942599,0,1546294801,24,18,1546295438,0,,,0,0,637,8.52685121
1583,car,0,74,38.60847472,0.4,1546294801,18,24,1546295280,0,,,0,0,479,5.137072053
1587,bus,1,60,42.89576751,0.8,1546294801,18,24,1546295244,0,,,0,0,443,5.278562502
