id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
888,car,1,71,60.550819362483836,0.8,1546294415.0,24,5,1546294880.0,1,,,0.0,0
889,car,1,71,35.86575970199711,0.7,1546294415.0,24,5,1546294880.0,1,,,0.0,0
890,car,1,78,52.03613484738367,0.7,1546294415.0,24,5,1546294880.0,1,,,0.0,0
891,car,0,72,38.03841011568237,0.4,1546294415.0,24,5,1546294880.0,1,,,0.0,0
892,bus,1,58,47.410273544033146,0.9,1546294416.0,24,5,1546294880.0,1,,,0.0,0
893,bus,0,55,54.8232204251834,0.3,1546294417.0,24,5,1546294880.0,1,,,0.0,0
894,car,0,75,39.67694345912196,0.1,1546294417.0,5,24,1546294844.0,1,,,0.0,0
895,car,0,74,67.10267744727754,0.2,1546294418.0,5,24,1546294837.0,1,,,0.0,0
896,car,0,74,52.508353214744595,0.1,1546294419.0,5,24,1546294843.0,1,,,0.0,0
897,car,0,71,32.986567941384315,0.3,1546294420.0,5,24,1546294844.0,1,,,0.0,1
898,car,1,76,46.88721960750181,0.6,1546294420.0,5,24,1546294844.0,1,,,0.0,1
899,car,0,76,38.784746832264425,0.5,1546294421.0,5,24,1546294843.0,1,,,0.0,1
900,car,1,79,50.32265246871378,0.6,1546294421.0,5,24,1546294843.0,1,,,0.0,1
901,bus,1,51,73.78290925527097,0.9,1546294421.0,5,24,1546294843.0,1,,,0.0,1
902,bus,0,58,36.58430455793582,0.3,1546294422.0,5,24,1546294885.0,0,,,0.0,1
903,car,0,78,29.98803981044545,0.2,1546294422.0,24,18,1546294894.0,1,,,0.0,0
904,car,0,73,54.60565484681,0.1,1546294423.0,24,18,1546294896.0,1,,,0.0,0
905,car,0,76,40.11346169130752,0.4,1546294423.0,24,18,1546294896.0,1,,,0.0,0
906,bus,1,43,54.74690166346732,0.7,1546294424.0,24,18,1546294891.0,1,,,0.0,0
907,car,0,78,71.55549124780754,0.2,1546294425.0,18,24,1546294876.0,1,,,0.0,1
908,car,1,79,43.56154870886356,0.8,1546294426.0,18,24,1546294876.0,1,,,0.0,1
909,car,1,73,45.11723033341053,1.0,1546294426.0,18,24,1546294876.0,1,,,0.0,1
